,event_type,id,index,period,timestamp,minute,second,possession,possession_team,play_pattern,off_camera,team,player,position,duration,under_pressure,statsbomb_xg,key_pass_id,body_part,type,outcome,technique,first_time,follows_dribble,redirect,one_on_one,open_goal,deflected,start_location_x,start_location_y,end_location_x,end_location_y,end_location_z
26,shot,0a18e238-feee-4b1a-9768-81511af71498,3295,3,00:01:05.732,91,5,168,Denmark,From Kick Off,,Denmark,Thomas Delaney,Left Center Midfield,0.556,,0.018779105,6054fa9a-359d-4a0c-9130-08ad383c1d44,Left Foot,Open Play,Blocked,Normal,,,,,,,78.0,47.0,94.0,45.0,
27,shot,bb097cf5-f6bf-4314-8b15-0da98bb04f06,3306,3,00:02:15.124,92,15,169,Denmark,From Throw In,,Denmark,Lasse Schöne,Right Center Midfield,0.667,,0.016967557,,Right Foot,Open Play,Blocked,Volley,,,,,,,95.0,45.0,104.0,33.0,
28,shot,998c6f38-df26-45f7-b3e6-024e03577b16,3472,3,00:08:26.335,98,26,179,Denmark,From Throw In,,Denmark,Lasse Schöne,Right Center Midfield,1.12,,0.032352064,27d279ba-c494-41f1-8cbf-358779a9788b,Right Foot,Open Play,Off T,Normal,,,,,,,95.0,47.0,120.0,34.6,0.1
29,shot,a6f5270c-b759-4991-86b8-540b393c8bb7,3771,4,00:00:36.793,105,36,195,Croatia,Regular Play,,Croatia,Mateo Kovačić,Center Defensive Midfield,0.478,True,0.041005496,736b0b72-ec6b-4525-ab0c-f6f4ee6c190b,Right Foot,Open Play,Blocked,Normal,,,,,,,98.0,30.0,103.0,29.0,
30,shot,a6ee6e34-4c58-49ae-a4ec-23aba223bc79,3860,4,00:02:02.612,107,2,197,Denmark,From Throw In,,Denmark,Pione Sisto Ifolo Emirmija,Left Wing,1.268,,0.03230451,8512d289-7704-4fda-98fb-8867e81c120f,Right Foot,Open Play,Off T,Normal,,,,,,,106.0,20.0,120.0,46.9,0.2
31,shot,aac78018-d61e-4b4a-aa17-d34784b4e192,4012,4,00:07:17.104,112,17,203,Denmark,From Throw In,,Denmark,Nicolai Jørgensen,Center Forward,0.589,,0.04240444,8f87dc48-0b44-4e51-b7ff-6cd913232794,Right Foot,Open Play,Off T,Half Volley,,,,,,,112.0,27.0,120.0,35.2,0.0
32,shot,edf729fd-356f-41ce-9cd9-256defc1a2c7,4048,4,00:10:47.336,115,47,207,Croatia,Other,,Croatia,Luka Modrić,Left Defensive Midfield,0.578,,0.76,,Right Foot,Penalty,Saved,Normal,,,,,,,109.0,41.0,119.0,43.0,0.2
33,shot,e4bfda19-c146-47d6-864c-3db1639bc18b,4182,4,00:13:35.938,118,35,211,Croatia,From Free Kick,,Croatia,Luka Modrić,Left Defensive Midfield,1.012,True,0.066564746,a68c6778-359b-43c1-ac51-39c6b002a492,Right Foot,Open Play,Saved,Normal,,,,,,,97.0,33.0,116.0,38.3,0.3
34,shot,6aa196dd-5adb-42db-b80a-63d82e97d237,4220,4,00:14:31.093,119,31,213,Croatia,From Keeper,,Croatia,Andrej Kramarić,Left Center Forward,1.279,,0.024423312,8709e66c-91dd-4356-a20d-1ad06e33508c,Right Foot,Open Play,Off T,Normal,,,,,,,98.0,28.0,120.0,47.3,7.0
35,shot,539170ab-d9f1-47e6-b4c4-d9a5fbf9599f,4266,5,00:00:07.413,120,7,215,Denmark,Other,,Denmark,Christian Dannemann Eriksen,Secondary Striker,0.307,,0.76,,Right Foot,Penalty,Saved,Normal,,,,,,,108.0,40.0,119.0,36.6,0.6
36,shot,08967375-64b2-48d4-8081-11ea2fc26dec,4268,5,00:00:57.120,120,57,217,Croatia,Other,,Croatia,Milan Badelj,Left Midfield,0.493,,0.76,,Right Foot,Penalty,Saved,Normal,,,,,,,108.0,40.0,119.0,38.7,0.5
37,shot,f961e007-f3ee-4e78-9b67-bb4cab055d30,4270,5,00:01:52.373,121,52,219,Denmark,Other,,Denmark,Simon Thorup Kjær,Right Center Back,0.347,,0.76,,Right Foot,Penalty,Goal,Normal,,,,,,,108.0,40.0,119.0,42.8,2.5
38,shot,edcd1063-4bf4-4cac-97ea-45b492524616,4272,5,00:02:36.320,122,36,220,Croatia,Other,,Croatia,Andrej Kramarić,Left Center Forward,0.813,,0.76,,Right Foot,Penalty,Goal,Normal,,,,,,,108.0,40.0,120.0,37.0,0.2
39,shot,73d89751-7ee0-4ea5-a9cb-71e69b572e80,4274,5,00:03:29.640,123,29,221,Denmark,Other,,Denmark,Michael Krohn-Dehli,Left Center Midfield,0.4,,0.76,,Right Foot,Penalty,Goal,Normal,,,,,,,108.0,40.0,120.0,37.0,0.2
40,shot,354821ab-5ecf-46a4-9412-77b332335f90,4276,5,00:04:16.640,124,16,222,Croatia,Other,,Croatia,Luka Modrić,Left Defensive Midfield,0.48,,0.76,,Right Foot,Penalty,Goal,Normal,,,,,,,108.0,40.0,120.0,40.3,0.2
41,shot,74cff417-807c-450e-88eb-b4fb7f079644,4278,5,00:05:07.160,125,7,223,Denmark,Other,,Denmark,Lasse Schöne,Right Center Midfield,0.32,,0.76,,Right Foot,Penalty,Saved,Normal,,,,,,,108.0,40.0,119.0,36.2,0.8
42,shot,add6775c-ee37-4f91-b5be-8f78f6576916,4280,5,00:06:15.760,126,15,225,Croatia,Other,,Croatia,Josip Pivarić,Left Back,0.36,,0.76,,Left Foot,Penalty,Saved,Normal,,,,,,,108.0,40.0,119.0,36.6,0.4
43,shot,f91e88e9-c1a6-469f-94ae-cfd2934e94ef,4282,5,00:07:07.720,127,7,227,Denmark,Other,,Denmark,Nicolai Jørgensen,Center Forward,0.36,,0.76,,Right Foot,Penalty,Saved,Normal,,,,,,,108.0,40.0,119.0,41.5,0.2
44,shot,204dcb31-bf2a-448e-aac2-086a65c7d699,4284,5,00:08:04.800,128,4,229,Croatia,Other,,Croatia,Ivan Rakitić,Right Defensive Midfield,0.493,,0.76,,Right Foot,Penalty,Goal,Normal,,,,,,,108.0,40.0,120.0,37.2,0.3
0,shot,e46a86c4-0823-49c1-8d89-e5b12ff5845b,73,1,00:02:13.030,2,13,5,Iceland,From Free Kick,,Iceland,Gylfi Þór Sigurðsson,Left Defensive Midfield,1.08,,0.076998495,,Right Foot,Free Kick,Saved,Normal,,,,,,,92.0,40.0,119.0,36.4,2.4
1,shot,005bb11c-a1b8-4ebe-be5d-9f1151fa809c,165,1,00:04:57.803,4,57,10,Iceland,Regular Play,,Iceland,Gylfi Þór Sigurðsson,Left Defensive Midfield,0.84,True,0.0927936,ac89014f-9a68-40b2-81d7-96430028b02e,Right Foot,Open Play,Saved,Normal,,,,,,,99.0,39.0,118.0,42.8,1.0
2,shot,141c20c8-fd0f-4cc8-82ae-1d5e9c3f674e,235,1,00:07:15.550,7,15,17,Nigeria,From Throw In,,Nigeria,Kenneth Josiah Omeruo,Left Center Back,1.813,True,0.013531805,bf3c411d-fb1d-439e-a30d-1e1c6fe10180,Head,Open Play,Wayward,Normal,,,,,,,104.0,39.0,117.0,39.0,
3,shot,ab22a7be-927f-4219-b9ce-f1cb51ee5066,736,1,00:20:16.270,20,16,46,Iceland,From Throw In,,Iceland,Birkir Bjarnason,Left Midfield,0.28,,0.023211429,,Left Foot,Open Play,Blocked,Volley,True,,,,,,114.0,27.0,117.0,29.0,
4,shot,fe1deb82-a3c6-46f0-a9bd-281fe5513feb,1190,1,00:33:22.950,33,22,73,Iceland,From Throw In,,Iceland,Birkir Bjarnason,Left Midfield,0.933,,0.01771761,c24c4143-0c86-4cd4-889f-7b502368a086,Right Foot,Open Play,Off T,Volley,True,,,,,,109.0,24.0,120.0,38.1,3.9
5,shot,ca2a463f-7b49-459d-bf73-084355ed48db,1481,1,00:44:31.590,44,31,88,Iceland,From Free Kick,,Iceland,Alfreð Finnbogason,Right Center Forward,0.813,,0.16101475,48171b33-8289-45f9-b581-6335a96d3bef,Other,Open Play,Off T,Normal,True,,,,,,113.0,40.0,120.0,35.4,0.2
6,shot,ee064b75-5a91-4a60-aeb5-552f1c2ec4ae,1518,1,00:46:15.030,46,15,91,Iceland,From Corner,,Iceland,Jón Daði Böðvarsson,Left Center Forward,1.493,,0.020662703,472f7cd8-d5ef-4d08-a1f5-f9ee0842af13,Head,Open Play,Off T,Normal,,,,,,,113.0,51.0,120.0,34.2,0.1
7,shot,cf2bd441-ca63-4725-a95c-e3677068e78b,1541,2,00:00:15.547,45,15,93,Iceland,From Kick Off,,Nigeria,Oghenekaro Etebo,Left Center Midfield,0.973,,0.0431096,,Right Foot,Open Play,Saved,Normal,True,,,,,,96.0,47.0,116.0,37.4,0.1
8,shot,803b4cef-7b10-42fd-a3df-de3ef8b7f04a,1688,2,00:03:24.307,48,24,101,Nigeria,Regular Play,,Nigeria,Ahmed Musa,Right Center Forward,0.493,,0.17125738,42f3bdd0-5dcc-4b89-81f4-702dda328714,Right Foot,Open Play,Goal,Half Volley,,,,,,,112.0,46.0,120.0,41.5,2.2
9,shot,821ac071-f539-43dc-90df-9c3a93252b2c,1845,2,00:11:33.907,56,33,107,Nigeria,From Throw In,,Nigeria,Onyinye Wilfred Ndidi,Right Center Midfield,1.453,,0.011676902,be1ee445-7cd3-41bc-9c1e-a6cae9757d37,Right Foot,Open Play,Saved,Normal,,,,,,,84.0,26.0,120.0,39.3,2.3
10,shot,de0a93df-70b6-4296-8a9c-43b56b4ee3f0,2158,2,00:20:11.667,65,11,121,Nigeria,Regular Play,,Nigeria,Victor Moses,Right Midfield,0.853,,0.018106434,04ce2061-8dc0-4620-9efd-137fba0c26d8,Right Foot,Open Play,Off T,Normal,,,,,,,106.0,61.0,120.0,46.5,2.8
11,shot,bfce2970-37d8-4078-a3a1-51bade6d0fd0,2264,2,00:22:07.880,67,7,126,Iceland,Regular Play,,Iceland,Rúrik Gíslason,Right Midfield,1.0,True,0.03623538,0cb8add8-60c5-4bfd-90b5-3ad48c9b6e57,Right Foot,Open Play,Off T,Normal,,,,,,,99.0,28.0,120.0,44.6,4.0
12,shot,8390c59d-8629-4ab5-bcaf-0d95fe445639,2290,2,00:22:55.587,67,55,127,Nigeria,From Goal Kick,,Nigeria,Victor Moses,Right Midfield,0.32,,0.033122562,,Left Foot,Open Play,Blocked,Normal,,,,,,,101.0,55.0,107.0,50.0,
13,shot,eae5cd7b-4112-4ca4-b957-6429307d5609,2323,2,00:23:26.507,68,26,127,Nigeria,From Goal Kick,,Nigeria,Oghenekaro Etebo,Left Center Midfield,0.253,,0.029355345,b0e4251e-e3bd-4958-9a63-d2a6c8cc4459,Right Foot,Open Play,Blocked,Normal,,,,,,,95.0,38.0,99.0,39.0,
14,shot,3980960e-1092-4da3-8f2e-b6deeffde7d9,2356,2,00:24:44.787,69,44,129,Nigeria,From Corner,,Nigeria,William Troost-Ekong,Center Back,1.053,,0.05465494,a8853f83-9980-41f9-9e9d-34a21db6d676,Head,Open Play,Off T,Diving Header,,,,,,,107.0,48.0,120.0,46.5,0.6
15,shot,5ff08885-2544-4f87-a91e-80f7f8fcf8e5,2396,2,00:26:29.787,71,29,135,Nigeria,From Corner,,Nigeria,Leon-Aderemi Balogun,Right Center Back,0.533,,0.08665461,aeb5074e-95e8-472e-8b49-db4402865c1f,Head,Open Play,Off T,Normal,,,,,,,112.0,43.0,120.0,37.2,3.7
16,shot,a832f389-e750-4a47-83a0-4ae5cc27b8fc,2514,2,00:28:26.427,73,26,137,Nigeria,Regular Play,,Nigeria,Kelechi Promise Iheanacho,Left Center Forward,0.24,,0.024419278,f739c5d3-2f2c-4405-9cae-c6b0ae48b7e8,Left Foot,Open Play,Blocked,Normal,,,,,,,98.0,54.0,100.0,52.0,
17,shot,96305370-1788-4262-82ed-77e4a82a9cac,2527,2,00:28:38.867,73,38,137,Nigeria,Regular Play,,Nigeria,Ahmed Musa,Right Center Forward,1.133,,0.04176556,697e0fee-a789-4d44-9501-97ab03879068,Right Foot,Open Play,Post,Normal,,,,,,,101.0,27.0,120.0,39.5,2.7
18,shot,2f86d29e-560f-4aab-881d-076236312429,2532,2,00:28:42.707,73,42,137,Nigeria,Regular Play,,Nigeria,Victor Moses,Right Midfield,1.373,,0.054739155,,Right Foot,Open Play,Off T,Normal,,,,,,,104.0,50.0,120.0,44.8,3.8
19,shot,3bd73c60-02d3-43c4-b604-144b29808d19,2550,2,00:29:17.467,74,17,139,Nigeria,From Counter,,Nigeria,Ahmed Musa,Right Center Forward,0.693,,0.5289739,bed33f67-f78b-4427-84df-d1fa8daa319e,Right Foot,Open Play,Goal,Normal,,,,,,,113.0,41.0,120.0,43.4,1.8
20,shot,f64d53ec-92ab-4c5c-8f41-d18a35c68816,2662,2,00:33:41.707,78,41,145,Nigeria,From Corner,,Nigeria,William Troost-Ekong,Center Back,0.453,,0.018213244,b0c6b237-cd34-4cfd-a816-05f1e2954e52,Left Foot,Open Play,Blocked,Normal,,,,,,,92.0,39.0,97.0,37.0,
21,shot,66ac0c2a-4ff9-42c2-acef-274c72fcb3ab,2711,2,00:37:08.320,82,8,147,Iceland,Other,,Iceland,Gylfi Þór Sigurðsson,Left Defensive Midfield,0.72,,0.76,,Right Foot,Penalty,Off T,Normal,,,,,,,108.0,40.0,120.0,43.2,3.9
22,shot,2a051ead-b878-4cf8-9955-04dbbe508136,2755,2,00:38:35.587,83,35,150,Nigeria,Regular Play,,Nigeria,Kelechi Promise Iheanacho,Left Center Forward,1.133,,0.049648497,e4cb2d89-22c7-426e-856a-5deb0bdd5399,Left Foot,Open Play,Off T,Normal,,,,,,,98.0,48.0,120.0,45.8,0.5
23,shot,35403138-4afb-4006-874c-142a93bc3fcb,2876,2,00:42:15.707,87,15,157,Iceland,From Throw In,,Iceland,Alfreð Finnbogason,Right Center Forward,0.48,,0.104910664,19c1c9df-ef67-4d65-b7b6-364ed1e32813,Left Foot,Open Play,Saved,Normal,True,,,,,,112.0,27.0,118.0,41.1,0.2
24,shot,ff87f1a2-b96a-47be-b475-76a1311dee85,2929,2,00:43:22.587,88,22,160,Nigeria,From Free Kick,,Nigeria,Onyinye Wilfred Ndidi,Right Center Midfield,0.373,,0.02246638,06da5d35-14f7-441f-91fb-13e98206ad59,Right Foot,Open Play,Blocked,Normal,,,,,,,91.0,42.0,97.0,41.0,
25,shot,158c3872-6790-42e7-abcf-7e85c5b8b485,2972,2,00:44:14.867,89,14,162,Iceland,Regular Play,,Iceland,Sverrir Ingi Ingason,Left Center Back,1.053,,0.030964347,845bf886-7221-4dfb-b6ef-4660ac051751,Head,Open Play,Off T,Normal,,,,,,,107.0,41.0,120.0,41.9,3.8
26,shot,90cac169-17ee-49b2-8367-977316adb877,3216,2,00:51:08.627,96,8,175,Nigeria,Regular Play,,Nigeria,Alex Iwobi,Center Attacking Midfield,0.32,,0.06505654,fb94c6e0-1405-49cd-b8fc-42e395c14fb0,Left Foot,Open Play,Blocked,Normal,,,,,,,103.0,39.0,104.0,39.0,
0,shot,939382d1-6b04-4e1e-b742-dba373c3df0a,55,1,00:01:00.420,1,0,6,Poland,From Free Kick,,Poland,Dawid Kownacki,Left Wing,0.693,,0.02011104,1131de0c-16b6-4ce1-84eb-bdee76bda019,Right Foot,Open Play,Blocked,Normal,,,,,,,104.0,21.0,113.0,37.0,
1,shot,fb825d69-ee23-4dc4-9bbf-91fd4bbcf97a,166,1,00:04:16.540,4,16,13,Poland,Other,,Poland,Robert Lewandowski,Center Forward,1.533,True,0.20120071,eb25e0ca-6a7c-4f46-ab9c-31f8a58c02fc,Head,Open Play,Wayward,Normal,,,,,,,115.0,39.0,118.0,37.0,
2,shot,738f6e4b-0e83-4099-b808-4c1ce83810ed,573,1,00:14:48.793,14,48,31,Colombia,From Throw In,,Colombia,Santiago Arias Naranjo,Right Back,0.4,,0.009108385,,Right Foot,Open Play,Blocked,Half Volley,True,,,,,,95.0,52.0,99.0,52.0,
3,shot,f396469d-2286-4c63-ac20-33e6c225302e,707,1,00:17:41.980,17,41,37,Poland,Regular Play,,Poland,Piotr Zieliński,Right Wing,0.533,,0.027869526,bafced6c-8930-4156-8e7b-de79b6d7d923,Left Foot,Open Play,Blocked,Normal,,,,,,,95.0,52.0,99.0,52.0,
4,shot,9115540d-7d5a-42e4-9a0a-23ef7446c203,1208,1,00:34:08.220,34,8,61,Colombia,Regular Play,,Colombia,Juan Guillermo Cuadrado Bello,Right Wing,1.44,True,0.0148842465,2e926408-5787-4523-9654-330aee972225,Right Foot,Open Play,Off T,Normal,,,,,,,82.0,30.0,120.0,31.3,1.6
5,shot,6ccee975-3ab3-4923-8696-354f9518a948,1468,1,00:39:03.340,39,3,72,Colombia,From Corner,,Colombia,Yerry Fernando Mina González,Right Center Back,0.32,,0.3634548,6e89fdff-66d0-4622-9952-2d9f0c817513,Head,Open Play,Goal,Normal,,,,,,,116.0,38.0,120.0,37.0,2.0
6,shot,65c7014d-3bf6-47f9-bdce-54ef9ea10119,1949,2,00:01:12.440,46,12,90,Poland,Regular Play,,Poland,Bartosz Bereszyński,Right Midfield,2.053,True,0.015632125,a65df17d-0034-48df-b722-f843345f5075,Head,Open Play,Off T,Normal,,,,,,,105.0,55.0,119.0,46.1,1.6
7,shot,989df58f-48b8-41ac-b66b-9021154d5298,2073,2,00:03:26.200,48,26,96,Poland,From Throw In,,Poland,Robert Lewandowski,Center Forward,0.853,True,0.069430396,07af3c5b-8114-4e59-8727-6d007ecd12b1,Head,Open Play,Off T,Normal,,,,,,,112.0,44.0,120.0,47.1,4.7
8,shot,08e4c8ad-ae82-4d3c-a9ff-13a009d66607,2163,2,00:05:26.440,50,26,101,Colombia,Regular Play,,Colombia,Juan Fernando Quintero Paniagua,Center Attacking Midfield,1.2,,0.012219362,7ded0fb1-2349-4933-b00c-77592cbb68d2,Left Foot,Open Play,Off T,Normal,,,,,,,85.0,57.0,120.0,46.5,1.6
9,shot,9eb9e55a-8c6b-4410-841c-760454a461da,2183,2,00:05:59.973,50,59,103,Colombia,Regular Play,,Colombia,Radamel Falcao García Zárate,Center Forward,0.787,,0.066389844,e793f8a9-0ec1-49cb-ac93-4d529a8da978,Right Foot,Open Play,Off T,Normal,,,,,,,102.0,51.0,120.0,41.9,5.9
10,shot,24a6a78f-046a-45b2-96e4-14949bf79d81,2228,2,00:07:06.053,52,6,106,Colombia,From Counter,,Colombia,James David Rodríguez Rubio,Left Wing,0.387,True,0.04925287,9b641c7b-b9b1-4e8a-aa62-29550ca7588c,Left Foot,Open Play,Blocked,Normal,,,,,,,105.0,53.0,111.0,48.0,
11,shot,7ead3602-5190-45af-aa87-ff369da9f746,2427,2,00:10:33.440,55,33,116,Colombia,Regular Play,,Colombia,Juan Fernando Quintero Paniagua,Center Attacking Midfield,0.24,,0.035838474,3f180ba4-0e92-444c-b100-f9556b2bd0b9,Left Foot,Open Play,Blocked,Normal,,,,,,,98.0,35.0,103.0,38.0,
12,shot,8b209f49-a46b-4115-b83b-41714255990a,2438,2,00:11:14.200,56,14,117,Colombia,From Corner,,Colombia,Juan Guillermo Cuadrado Bello,Right Wing,1.253,True,0.011373354,,Right Foot,Open Play,Off T,Normal,,,,,,,88.0,50.0,120.0,39.3,6.6
13,shot,a17dc8ff-21a6-455a-a06d-d00eb845a217,2452,2,00:12:48.840,57,48,118,Poland,Regular Play,,Poland,Robert Lewandowski,Center Forward,0.213,,0.12777343,1b4557cb-60c5-4839-8fd4-842b710f36e2,Left Foot,Open Play,Saved,Normal,,,,,,,110.0,29.0,113.0,37.0,1.6
14,shot,d1a51ab5-d87f-4bdd-a871-097c5f68eb8a,2845,2,00:20:57.400,65,57,132,Poland,From Throw In,,Poland,Robert Lewandowski,Center Forward,0.453,True,0.064435676,41c48a48-c916-4e17-8a17-5c63d0a5d646,Head,Open Play,Blocked,Normal,,,,,,,112.0,41.0,114.0,41.0,
15,shot,dea194cb-26c9-45ba-b6e7-9c048ec12d3e,2939,2,00:24:02.453,69,2,139,Colombia,Regular Play,,Colombia,Radamel Falcao García Zárate,Center Forward,0.667,,0.35977694,d857ceeb-9ae4-4476-aeb8-dcde864b5da0,Right Foot,Open Play,Goal,Normal,,,,True,,,108.0,47.0,120.0,36.2,1.6
16,shot,3ab5f769-e94a-49e0-a9ee-323b46dee300,3005,2,00:28:05.120,73,5,141,Poland,From Throw In,,Poland,Piotr Zieliński,Right Wing,0.973,,0.012643818,,Right Foot,Open Play,Off T,Half Volley,True,,,,,,94.0,50.0,120.0,47.1,2.8
17,shot,9bdeb4e5-2cb3-4725-8b7a-2a3e92f10721,3093,2,00:29:42.293,74,42,145,Colombia,From Counter,,Colombia,Juan Guillermo Cuadrado Bello,Right Wing,0.827,,0.22527124,92c3fad5-88de-46bf-93a0-d609cd7d2fbc,Right Foot,Open Play,Goal,Normal,,,,True,,,105.0,38.0,120.0,44.0,1.6
18,shot,da82d64d-25a2-4a03-a120-c1cd138a5b43,3205,2,00:35:08.360,80,8,151,Poland,From Corner,,Poland,Łukasz Teodorczyk,Right Midfield,0.415,True,0.029345447,2193fe19-c926-49ce-a520-0dcdb6ed3ebd,Head,Open Play,Blocked,Normal,,,,,,,109.0,34.0,110.0,36.0,
19,shot,fd739c68-e391-4f71-9e1e-6e6597867050,3211,2,00:35:09.920,80,9,151,Poland,From Corner,,Poland,Grzegorz Krychowiak,Right Center Midfield,0.453,,0.25026387,,Right Foot,Open Play,Blocked,Normal,,,,,,,116.0,33.0,116.0,36.0,
20,shot,293309c1-7f29-42cb-aed7-0ebc0cc2cc77,3326,2,00:38:45.733,83,45,155,Colombia,Regular Play,,Colombia,Andrés Mateus Uribe Villa,Right Defensive Midfield,1.547,,0.09427906,,Left Foot,Open Play,Blocked,Backheel,,,,,,,118.0,47.0,119.0,43.0,
21,shot,bbd0a3e1-f35a-4721-968b-e67d515d5a47,3340,2,00:39:54.960,84,54,156,Colombia,From Free Kick,,Colombia,James David Rodríguez Rubio,Left Wing,1.24,,0.060087644,,Left Foot,Free Kick,Off T,Normal,,,,,,,89.0,15.0,120.0,33.7,1.6
22,shot,9b943efe-f15e-4873-abd6-64d7565e8cb6,3447,2,00:42:52.120,87,52,164,Poland,Regular Play,,Poland,Robert Lewandowski,Center Forward,1.373,,0.0146566285,,Right Foot,Open Play,Saved,Normal,,,,,,,91.0,33.0,119.0,39.3,2.4
23,shot,b2444597-cf54-4d57-9383-86c20f6f25c9,3486,2,00:44:01.640,89,1,166,Colombia,Regular Play,,Colombia,Jefferson Andrés Lerma Solís,Center Attacking Midfield,0.28,,0.01789519,,Left Foot,Open Play,Blocked,Normal,,,,,,,92.0,50.0,97.0,47.0,
0,shot,eea1e4c8-bb63-4b32-8395-4b3f6f90c21c,498,1,00:12:36.067,12,36,33,Nigeria,From Free Kick,,Nigeria,Alex Iwobi,Left Defensive Midfield,0.773,,0.010071044,,Right Foot,Open Play,Blocked,Normal,,,,,,,89.0,40.0,101.0,37.0,
1,shot,ef595193-eaf4-4487-9fb3-42491be809cf,553,1,00:13:20.360,13,20,34,Croatia,Regular Play,,Croatia,Ivan Perišić,Right Wing,0.84,,0.05412039,d3216736-3cd6-49a0-9fa0-344eea1d9529,Right Foot,Open Play,Off T,Normal,True,,,,,,99.0,46.0,120.0,37.2,3.6
2,shot,b4559761-a5c0-48b9-b8d5-9d20eb7818c1,630,1,00:15:22.720,15,22,37,Croatia,From Free Kick,,Croatia,Andrej Kramarić,Center Attacking Midfield,1.2,,0.012597333,3e43a4c0-c2da-418d-a7f1-c2713c2f3460,Right Foot,Open Play,Off T,Normal,,,,,,,86.0,35.0,120.0,34.8,0.4
3,shot,61bd7d16-e37d-462e-bde7-0ac1425f6807,818,1,00:20:58.187,20,58,46,Nigeria,Regular Play,,Nigeria,Odion Jude Ighalo,Center Forward,0.493,,0.02220718,c74d9630-845c-4559-a298-c1fde2a924ba,Right Foot,Open Play,Blocked,Normal,,,,,,,109.0,59.0,115.0,50.0,
4,shot,bc3d70f0-9afd-4066-b16f-82eb15440544,838,1,00:21:40.267,21,40,47,Nigeria,From Corner,,Nigeria,Oghenekaro Etebo,Left Center Midfield,2.413,,0.018827748,,Right Foot,Open Play,Off T,Half Volley,,,,,,,93.0,41.0,120.0,46.9,0.2
5,shot,89862350-31e3-4ef7-a9b1-14ddef457012,1192,1,00:31:17.267,31,17,65,Croatia,Regular Play,,Croatia,Ante Rebić,Left Wing,0.46,,0.026724156,51b6c0b1-ddf3-4f72-87cb-7ec211701e06,Right Foot,Open Play,Blocked,Normal,True,,,,,,101.0,23.0,105.0,29.0,
6,shot,b6e5a8f2-2d5a-4737-8c14-41735596463a,1199,1,00:31:51.507,31,51,66,Croatia,From Corner,,Croatia,Mario Mandžukić,Center Forward,0.12,,0.22018777,b84a7ad5-931e-4406-99d1-c9ece4fb4201,Head,Open Play,Blocked,Diving Header,,,,,,,113.0,41.0,116.0,38.0,
7,shot,ae73bac9-50dc-4490-8a2c-0b804889e224,1221,1,00:33:14.427,33,14,68,Nigeria,From Counter,,Nigeria,Odion Jude Ighalo,Center Forward,0.36,,0.13032283,20c0ca52-4912-4ac5-bed3-b3f07de133cb,Left Foot,Open Play,Blocked,Normal,,,,,,,106.0,33.0,108.0,31.0,
8,shot,efb5f5f0-4510-4c37-944d-01303bcf519e,1499,1,00:38:53.627,38,53,78,Croatia,From Throw In,,Croatia,Andrej Kramarić,Center Attacking Midfield,0.84,,0.06772817,1b3c0725-fb0f-4916-b8cb-853e4f3336db,Head,Open Play,Off T,Normal,,,,,,,107.0,37.0,120.0,38.5,3.1
9,shot,87c9475d-c7e7-4036-8705-0c1881f03c9d,1572,1,00:41:56.747,41,56,78,Croatia,From Throw In,,Croatia,Šime Vrsaljko,Right Back,0.68,,0.025439281,c621658d-436f-4b22-9c95-b0bbdb56cfa7,Right Foot,Open Play,Off T,Normal,True,,,,,,104.0,59.0,120.0,45.8,3.8
10,shot,e0dcd9f1-ccfb-499d-9a2a-e08967291670,1675,1,00:45:03.187,45,3,83,Nigeria,From Free Kick,,Nigeria,Alex Iwobi,Left Defensive Midfield,0.48,,0.026036683,,Right Foot,Open Play,Blocked,Half Volley,True,,,,,,104.0,31.0,112.0,37.0,
11,shot,6da3dd05-f4e7-4fc8-b191-cb9da473e5c1,1707,1,00:45:44.627,45,44,83,Nigeria,From Free Kick,,Nigeria,Victor Moses,Right Wing,1.653,,0.020710541,135ad385-d487-4e1a-9b72-1edb22d54f11,Right Foot,Open Play,Off T,Normal,,,,,,,91.0,47.0,120.0,46.7,6.1
12,shot,0b54a256-7f01-44f2-b34b-49be105ab9b0,1834,2,00:03:31.507,48,31,90,Nigeria,From Free Kick,,Nigeria,Victor Moses,Right Wing,1.293,,0.028252468,cde4be21-3cbe-46e4-a066-b9d2c5137df3,Left Foot,Open Play,Off T,Normal,,,,,,,108.0,57.0,120.0,46.1,0.1
13,shot,d663c7d3-fc3a-4dbd-8fcc-9dfe49ea50c0,1870,2,00:04:46.800,49,46,93,Croatia,From Free Kick,,Croatia,Ivan Rakitić,Left Center Midfield,1.4,,0.010134564,,Right Foot,Open Play,Off T,Normal,,,,,,,88.0,41.0,120.0,40.3,4.0
14,shot,fe4af253-486e-4245-abe8-02a080cb0587,1892,2,00:06:07.227,51,7,95,Nigeria,From Free Kick,,Nigeria,Alex Iwobi,Left Defensive Midfield,0.373,,0.021278273,f2c71978-0d62-4623-94d7-77c308f13329,Right Foot,Open Play,Blocked,Normal,,,,,,,112.0,21.0,113.0,25.0,
15,shot,9169c09c-924a-455d-a5bb-3d5ce3b5774f,2172,2,00:13:49.467,58,49,111,Nigeria,Regular Play,,Nigeria,Odion Jude Ighalo,Center Forward,0.893,,0.03788443,88579d3f-4220-4bb0-a1c5-9662957c7544,Head,Open Play,Saved,Normal,,,,,,,108.0,34.0,119.0,42.0,0.9
